2817.01586914;	2.70588231
2817.01586914;	2.29411769
2817.02441406;	2.07843137
2817.02441406;	2.01960778
2817.02807617;	2.60784316
2817.02807617;	2.19607854
2817.03637695;	2.49019599
2817.03637695;	2.78431368
2817.04028320;	2.39215684
2817.04028320;	2.11764717
2817.04882813;	2.39215684
2817.04882813;	2.70588231
2817.05273438;	2.66666675
2817.06103516;	2.70588231
2817.06103516;	2.27450991
2817.06103516;	2.11764717
2817.06884766;	2.68627453
2817.06884766;	2.50980401
2817.07324219;	2.33333325
2817.07324219;	2.98039222
2817.08129883;	2.62745094
2817.08129883;	2.35294127
2817.08544922;	2.23529410
2817.08544922;	2.88235283
2817.09350586;	2.37254906
2817.09350586;	2.49019599
2817.09765625;	2.33333325
2817.10620117;	2.07843137
2817.10620117;	2.17647052
2817.10620117;	2.29411769
2817.11425781;	2.13725495
2817.11425781;	2.45098042
2817.11840820;	2.45098042
2817.11840820;	2.07843137
2817.12622070;	2.09803915
2817.12622070;	2.37254906
2817.13061523;	2.49019599
2817.13061523;	2.31372547
2817.13867188;	2.82352948
2817.13867188;	2.52941179
2817.14282227;	2.31372547
2817.15087891;	2.54901958
2817.15087891;	2.35294127
2817.15087891;	2.50980401
2817.15917969;	2.62745094
2817.15917969;	2.21568632
2817.16333008;	2.11764717
2817.16333008;	2.35294127
2817.17138672;	2.64705873
2817.17138672;	2.15686274
2817.17553711;	2.68627453
2817.17553711;	2.60784316
2817.18359375;	2.21568632
2817.18359375;	2.01960778
2817.19189453;	2.33333325
2817.19189453;	2.17647052
2817.19604492;	2.72549009
2817.19604492;	2.37254906
2817.20410156;	2.00000000
2817.20410156;	2.03921580
2817.20849609;	2.58823538
2817.20849609;	2.05882359
2817.21655273;	2.43137264
2817.21655273;	2.41176462
2817.22070313;	2.27450991
2817.22070313;	2.11764717
2817.22875977;	2.33333325
2817.22875977;	2.62745094
2817.23730469;	2.80392146
2817.23730469;	2.72549009
2817.24121094;	2.37254906
2817.24121094;	2.09803915
2817.24926758;	2.60784316
2817.24926758;	2.43137264
2817.25341797;	2.29411769
2817.25341797;	2.78431368
2817.26147461;	2.41176462
2817.26147461;	2.01960778
2817.26586914;	2.07843137
2817.26586914;	2.56862736
2817.27392578;	2.01960778
2817.27392578;	2.31372547
2817.28198242;	2.15686274
2817.28198242;	1.98039210
2817.28613281;	2.23529410
2817.28613281;	2.50980401
2817.29443359;	2.07843137
2817.29443359;	2.54901958
2817.29858398;	2.45098042
2817.29858398;	2.15686274
2817.30664063;	1.90196073
2817.30664063;	2.39215684
2817.31079102;	2.25490189
2817.31079102;	2.27450991
2817.31909180;	2.80392146
2817.31909180;	2.50980401
2817.31909180;	2.27450991
2817.32714844;	2.47058821
2817.32714844;	2.94117641
2817.33129883;	2.37254906
2817.33129883;	2.66666675
2817.33959961;	2.88235283
2817.33959961;	2.33333325
